epoch,train_loss,train_acc,val_loss,val_acc
1,0.9680612315806588,71.18561394380853,0.2771635663562587,90.0879917184265
67,0.07462860826494,97.11563475546306,0.061147243749092015,98.01371635610766
2,0.3608874688225408,84.47255463059314,0.16621856569764676,93.95056935817806
68,0.07987196658375507,96.92052549427679,0.05763819350837111,98.16899585921325
3,0.3204471826956498,86.13423517169615,0.19515143427985776,92.6565734989648
4,0.30202702281688426,86.86914672216442,0.1613148928225965,93.6917701863354
69,0.07966373170339323,96.91077003121748,0.06220633053842269,98.01371635610766
5,0.2783514121421356,88.32271071800209,0.12420902409639498,95.23162525879917
70,0.08011700249685054,97.05710197710718,0.06488845618819775,97.949016563147
6,0.26471941947208233,88.73894380853278,0.16557403350274905,93.41356107660455
7,0.253498458023436,89.45109261186265,0.1683291046733239,93.4265010351967
71,0.07595147624850257,97.144901144641,0.06333043329629374,97.9296066252588
8,0.24861307819756706,89.52263267429761,0.1227953511870943,95.64570393374741
72,0.07873439883234698,96.91077003121748,0.06236701838985022,98.00077639751552
9,0.24204229522384044,89.78277835587929,0.10234219208311514,96.36387163561076
10,0.23743205307813267,90.11121227887617,0.26200191929852074,88.37344720496894
73,0.07765983776107012,96.99206555671176,0.06256444435300339,98.09782608695652
11,0.23509133767635096,90.17299687825182,0.13627204820323316,94.90812629399586
12,0.22902003064379484,90.4461498439126,0.13811363614209243,94.99223602484471
74,0.07405220650613277,97.12539021852237,0.061890694870179716,98.03312629399586
13,0.22494731616697872,90.76157648283038,0.11057929953791888,95.88509316770187
75,0.07722027464183465,96.93353277835588,0.05903879989339477,98.11723602484471
14,0.21984822144121335,90.97944849115504,0.11047950461735846,95.72981366459628
76,0.07576656567720691,97.02783558792925,0.06126696387632595,97.92313664596273
15,0.22146350347304194,91.01196670135276,0.15231706431600955,93.30357142857143
16,0.21816612494398105,91.12578043704474,0.12653557252745093,95.8398033126294
77,0.07580690790630652,97.10587929240374,0.060922689507636484,97.90372670807453
17,0.21389548735194971,91.19081685744017,0.12176055388390636,95.03105590062111
78,0.07424395890135035,97.17091571279917,0.06565435115956848,97.77432712215321
18,0.21709147081724936,91.03798126951092,0.11003602253849933,95.96273291925466
19,0.21758220896791594,91.02497398543184,0.11417124784258052,96.00155279503106
79,0.07098687122334628,97.36277315296566,0.060216742796974976,98.09782608695652
20,0.21462752673150845,91.05749219562955,0.17649586133610884,92.40424430641822
80,0.06947558405217942,97.23920395421436,0.06341557510959835,98.0072463768116
21,0.215940542743928,90.95668574401665,0.14139334199596756,94.96635610766046
22,0.20705428019429592,91.49648803329865,0.11861918731458224,95.69099378881988
81,0.06950646287443758,97.3367585848075,0.0662822886661508,97.89725672877847
23,0.210144018229101,91.38267429760666,0.0988153288284467,96.79089026915113
82,0.07212459667184576,97.23270031217481,0.06375806291969666,98.03312629399586
24,0.2069215730421873,91.56152445369406,0.1068998506335272,96.4156314699793
25,0.20498477679974828,91.73061914672216,0.10206381118974683,96.68090062111801
83,0.07256698239067498,97.28472944849115,0.06488528140355926,98.0072463768116
26,0.20187678047757243,91.67208636836628,0.09442836063730906,96.75854037267081
84,0.06930626655902625,97.40504682622269,0.0614811018564253,98.10429606625259
27,0.20354136899423772,91.72411550468263,0.10464869594087199,96.4738612836439
28,0.20018650890637138,91.88020291363163,0.13447758189889572,94.71402691511388
85,0.07157885104804963,97.20668574401665,0.06233890988179958,97.96195652173913
29,0.1998077977785955,91.75338189386056,0.08794751204548007,97.08203933747411
86,0.07322625718375088,97.28798126951092,0.067542225661655,97.75491718426501
30,0.204412609606237,91.46722164412071,0.11710739048971874,95.66511387163561
31,0.15759429635439343,93.73374089490115,0.07287298359328082,97.75491718426501
87,0.06799061516659387,97.414802289282,0.06768705928633091,97.949016563147
32,0.14011408315543145,94.36459417273673,0.0700225319808171,97.77432712215321
88,0.06837576967455702,97.37903225806451,0.06579352376149343,97.98136645962732
33,0.13359526715471054,94.78733090530697,0.0707454882376875,97.5672877846791
34,0.12958999210338687,94.9759365244537,0.06539696274140662,97.81961697722568
89,0.0687737784415782,97.30424037460978,0.06683534006595797,97.89725672877847
35,0.1275147722712277,94.92390738813735,0.07124495703451862,97.56081780538302
36,0.12523478717600361,94.98244016649323,0.06140107891792468,97.851966873706
90,0.0701399220814628,97.38228407908429,0.06481328654675905,98.02018633540372
37,0.12388253535369835,95.15478668054111,0.07140368271199594,97.53493788819875
38,0.12214102560284079,95.17429760665974,0.05979378175667683,97.949016563147
91,0.06931046900871471,97.414802289282,0.06272683501396781,98.07841614906832
39,0.12116965295022022,95.26209677419355,0.06454197823354067,97.72903726708074
92,0.07059340483269631,97.31724765868887,0.06728860535697913,97.949016563147
40,0.12361578003122518,95.01821019771072,0.06699544347340904,97.52199792960663
41,0.11761839961018665,95.36615504682622,0.06292360304709858,97.74197722567288
93,0.0682398797093787,97.45707596253902,0.06254948669482657,98.05253623188406
42,0.12088208682311778,95.30437044745057,0.06815281371538084,97.61904761904762
43,0.11840981329208808,95.369406867846,0.05844562455002979,97.8907867494824
94,0.06746983144221039,97.4928459937565,0.0789806536209442,97.30201863354037
44,0.1145691642955403,95.38566597294485,0.062127758607931696,97.84549689440993
95,0.065309772955527,97.4830905306972,0.05935855593076286,98.09782608695652
45,0.11667255090324753,95.43769510926118,0.06375638875586274,97.65786749482402
46,0.11244016028669325,95.68158168574402,0.05581618604001543,97.82608695652173
96,0.06824958220252168,97.33025494276795,0.06454358815640829,97.98136645962732
47,0.11297657910654947,95.58727887617066,0.06438446708667321,97.91666666666667
48,0.11027452401898251,95.57752341311134,0.06370831037742958,97.60610766045549
97,0.06535820135508512,97.59040062434964,0.0655021184097345,98.03959627329192
49,0.11349242172929827,95.64581165452654,0.06554653228566433,97.59963768115942
50,0.11143490753420526,95.71409989594173,0.06478144151494139,97.70315734989649
98,0.06713516797611643,97.49609781477628,0.06212396102330747,98.14311594202898
51,0.10876399218603876,95.74661810613944,0.058414537219458953,97.95548654244307
99,0.06794499113709249,97.43431321540062,0.06454285006303524,98.02018633540372
52,0.11318833603640935,95.45720603537981,0.06393634055526892,97.70962732919254
53,0.11174489703159256,95.48322060353799,0.06650931702348134,97.71609730848861
100,0.0654302062111801,97.51886056191468,0.06880694953602332,97.86490683229813
54,0.1068840304168637,95.77588449531737,0.056871550559965664,97.99430641821947
55,0.10751067769677843,95.88969823100936,0.06645370103768201,97.58022774327122
56,0.10913379320052997,95.83441727367325,0.052020316516455146,98.14958592132506
57,0.11046349757295741,95.74011446409989,0.0643269599522873,97.79373706004141
58,0.10806702657260629,95.76938085327784,0.06492483551997606,97.77432712215321
59,0.10466472209895439,95.8636836628512,0.05798324829609559,98.06547619047619
60,0.10960632165298874,95.67832986472425,0.07218713680263827,97.50258799171843
61,0.09062330591716221,96.49778876170656,0.058678898348244274,98.00077639751552
62,0.0852361026706521,96.77094172736733,0.056969883514488645,98.03959627329192
63,0.0820514308056105,96.78394901144641,0.054493632661310076,98.14311594202898
64,0.08168051079832382,96.87825182101977,0.05735799274203115,97.97489648033127
65,0.07934448717580672,97.07661290322581,0.05567363639930644,98.10429606625259
66,0.07571139329492961,97.09287200832466,0.05581013003738176,98.13017598343686
67,0.07342503966233507,97.19693028095733,0.054749381045023984,98.11076604554866
68,0.07858196037029702,96.94979188345474,0.052955640098555294,98.12370600414079
69,0.07846215427378299,96.91727367325703,0.05979183772819238,97.92313664596273
70,0.07889225714526,97.00507284079085,0.059950948993831486,97.93607660455487
71,0.07452502941739872,97.24245577523413,0.05757172989562085,97.95548654244307
72,0.07660357677995573,97.10262747138397,0.05859446965828692,97.93607660455487
73,0.07522899462452835,97.19367845993756,0.057467442251490516,97.9684265010352
74,0.07332150091436032,97.18717481789803,0.058828879249868626,97.87784679089027
75,0.07505428316590108,97.24245577523413,0.05613221060508609,98.03312629399586
76,0.07332615358837367,97.21644120707596,0.05551571391627843,98.06547619047619
77,0.07487166508194931,97.02783558792925,0.05365672626850931,98.07194616977226
78,0.07346502447604521,97.24895941727367,0.05957543101012434,97.89725672877847
79,0.06950277937057696,97.30749219562955,0.054289433231481596,98.13664596273291
80,0.06985000137658354,97.34326222684703,0.053471656832358654,98.17546583850931
81,0.06883709935173896,97.3692767950052,0.057502704704851734,97.96195652173913
82,0.07136236937473354,97.2912330905307,0.06083633556768684,97.94254658385093
83,0.0697296813696586,97.45707596253902,0.05765389093498974,98.13017598343686
84,0.0670023450665961,97.37252861602498,0.05419842128025202,98.07194616977226
85,0.06855909755520337,97.38878772112383,0.05700002953118201,98.09135610766046
86,0.06919739616266282,97.32700312174818,0.05868354651703796,98.02665631469979
87,0.06633010318209141,97.46683142559833,0.061125433462721195,97.89725672877847
88,0.06770740215737822,97.36602497398543,0.06120427709346192,98.02018633540372
89,0.0682990737585254,97.42130593132154,0.05738665948474163,98.01371635610766
90,0.06977772815942834,97.45382414151925,0.06036556180128148,97.99430641821947
91,0.066584270745981,97.44081685744017,0.05550161325411225,98.05900621118012
92,0.0678897114527779,97.41155046826222,0.05659481932481395,98.04606625258799
93,0.06723512434989358,97.45382414151925,0.055854329429190434,98.14958592132506
94,0.06634065017632802,97.52211238293444,0.07434736710973976,97.16614906832298
95,0.06574857971218147,97.50260145681581,0.054407760583020576,98.14958592132506
96,0.06849565475977547,97.32049947970863,0.057572344628686906,98.11076604554866
97,0.06313330113100862,97.63267429760666,0.05626682731671193,98.05253623188406
98,0.06304349195411764,97.65218522372528,0.0577186644034692,97.95548654244307
99,0.06427621904423346,97.53837148803329,0.05563061961788356,98.05253623188406
100,0.06554055629643582,97.53837148803329,0.05922072199823193,97.9878364389234
